'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
659,41,219,81,0.73,0.941429,0.750569,0.941429,0.249431,0.835234,0.878,1.072242,0.011124
658,42,219,81,0.73,0.94,0.750285,0.94,0.249715,0.834496,0.877,1.071836,0.011368
657,43,219,81,0.73,0.938571,0.75,0.938571,0.25,0.833756,0.876,1.071429,0.011553
657,43,218,82,0.726667,0.938571,0.750857,0.938571,0.249143,0.834286,0.875,1.072653,0.012368
656,44,218,82,0.726667,0.937143,0.750572,0.937143,0.249428,0.833545,0.874,1.072246,0.012568
655,45,218,82,0.726667,0.935714,0.750286,0.935714,0.249714,0.832804,0.873,1.071838,0.012616
654,46,218,82,0.726667,0.934286,0.75,0.934286,0.25,0.832061,0.872,1.071429,0.012945
654,46,217,83,0.723333,0.934286,0.750861,0.934286,0.249139,0.832591,0.871,1.072659,0.01296
654,46,216,84,0.72,0.934286,0.751724,0.934286,0.248276,0.833121,0.87,1.073892,0.013355
654,46,215,85,0.716667,0.934286,0.752589,0.934286,0.247411,0.833652,0.869,1.075127,0.013581
653,47,215,85,0.716667,0.932857,0.752304,0.932857,0.247696,0.832908,0.868,1.07472,0.013741
652,48,215,85,0.716667,0.931429,0.752018,0.931429,0.247982,0.832163,0.867,1.074312,0.014045
652,48,214,86,0.713333,0.931429,0.752887,0.931429,0.247113,0.832695,0.866,1.075553,0.01409
652,48,213,87,0.71,0.931429,0.753757,0.931429,0.246243,0.833227,0.865,1.076796,0.01432
651,49,213,87,0.71,0.93,0.753472,0.93,0.246528,0.832481,0.864,1.076389,0.018
650,50,213,87,0.71,0.928571,0.753187,0.928571,0.246813,0.831734,0.863,1.075981,0.018498
649,51,213,87,0.71,0.927143,0.7529,0.927143,0.2471,0.830986,0.862,1.075572,0.019055
649,51,212,88,0.706667,0.927143,0.753775,0.927143,0.246225,0.831518,0.861,1.076821,0.019234
648,52,212,88,0.706667,0.925714,0.753488,0.925714,0.246512,0.830769,0.86,1.076412,0.020036
647,53,212,88,0.706667,0.924286,0.753201,0.924286,0.246799,0.830019,0.859,1.076002,0.020861
647,53,211,89,0.703333,0.924286,0.754079,0.924286,0.245921,0.830552,0.858,1.077256,0.021114
647,53,210,90,0.7,0.924286,0.754959,0.924286,0.245041,0.831085,0.857,1.078513,0.022178
647,53,209,91,0.696667,0.924286,0.755841,0.924286,0.244159,0.83162,0.856,1.079773,0.022493
647,53,208,92,0.693333,0.924286,0.756725,0.924286,0.243275,0.832154,0.855,1.081036,0.022898
647,53,207,93,0.69,0.924286,0.757611,0.924286,0.242389,0.83269,0.854,1.082302,0.023406
646,54,207,93,0.69,0.922857,0.757327,0.922857,0.242673,0.831938,0.853,1.081896,0.023523
645,55,207,93,0.69,0.921429,0.757042,0.921429,0.242958,0.831186,0.852,1.081489,0.023728
644,56,207,93,0.69,0.92,0.756757,0.92,0.243243,0.830432,0.851,1.081081,0.024203
643,57,207,93,0.69,0.918571,0.756471,0.918571,0.243529,0.829677,0.85,1.080672,0.025497
643,57,206,94,0.686667,0.918571,0.757362,0.918571,0.242638,0.830213,0.849,1.081945,0.0274
