'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
403,97,142,126,0.529851,0.806,0.73945,0.806,0.26055,0.771292,0.709635,1.135794,0.536327
403,97,141,127,0.526119,0.806,0.740809,0.806,0.259191,0.772031,0.708333,1.137882,0.538146
402,98,141,127,0.526119,0.804,0.740331,0.804,0.259669,0.770853,0.707031,1.137149,0.5387
402,98,140,128,0.522388,0.804,0.741697,0.804,0.258303,0.771593,0.705729,1.139247,0.548525
401,99,140,128,0.522388,0.802,0.74122,0.802,0.25878,0.770413,0.704427,1.138514,0.551779
401,99,139,129,0.518657,0.802,0.742593,0.802,0.257407,0.771154,0.703125,1.140622,0.553585
400,100,139,129,0.518657,0.8,0.742115,0.8,0.257885,0.769971,0.701823,1.139889,0.557972
399,101,139,129,0.518657,0.798,0.741636,0.798,0.258364,0.768786,0.700521,1.139152,0.560788
398,102,139,129,0.518657,0.796,0.741155,0.796,0.258845,0.767599,0.699219,1.138413,0.564359
397,103,139,129,0.518657,0.794,0.740672,0.794,0.259328,0.766409,0.697917,1.137672,0.565265
397,103,138,130,0.514925,0.794,0.742056,0.794,0.257944,0.76715,0.696615,1.139798,0.572138
397,103,137,131,0.511194,0.794,0.743446,0.794,0.256554,0.767892,0.695313,1.141933,0.574141
397,103,136,132,0.507463,0.794,0.744841,0.794,0.255159,0.768635,0.69401,1.144075,0.574652
397,103,135,133,0.503731,0.794,0.746241,0.794,0.253759,0.76938,0.692708,1.146226,0.574917
397,103,134,134,0.5,0.794,0.747646,0.794,0.252354,0.770126,0.691406,1.148384,0.579003
397,103,133,135,0.496269,0.794,0.749057,0.794,0.250943,0.770874,0.690104,1.150551,0.579868
396,104,133,135,0.496269,0.792,0.748582,0.792,0.251418,0.769679,0.688802,1.149822,0.584341
395,105,133,135,0.496269,0.79,0.748106,0.79,0.251894,0.768482,0.6875,1.149091,0.586138
395,105,132,136,0.492537,0.79,0.749526,0.79,0.250474,0.769231,0.686198,1.151271,0.586555
395,105,131,137,0.488806,0.79,0.750951,0.79,0.249049,0.769981,0.684896,1.15346,0.597352
395,105,130,138,0.485075,0.79,0.752381,0.79,0.247619,0.770732,0.683594,1.155657,0.598884
394,106,130,138,0.485075,0.788,0.751908,0.788,0.248092,0.769531,0.682292,1.154931,0.599122
394,106,129,139,0.481343,0.788,0.753346,0.788,0.246654,0.770283,0.68099,1.15714,0.599251
393,107,129,139,0.481343,0.786,0.752874,0.786,0.247126,0.76908,0.679688,1.156414,0.611595
392,108,129,139,0.481343,0.784,0.752399,0.784,0.247601,0.767875,0.678385,1.155685,0.618286
391,109,129,139,0.481343,0.782,0.751923,0.782,0.248077,0.766667,0.677083,1.154954,0.620511
390,110,129,139,0.481343,0.78,0.751445,0.78,0.248555,0.765456,0.675781,1.15422,0.621821
390,110,128,140,0.477612,0.78,0.752896,0.78,0.247104,0.766208,0.674479,1.156448,0.621891
389,111,128,140,0.477612,0.778,0.752418,0.778,0.247582,0.764995,0.673177,1.155714,0.622271
388,112,128,140,0.477612,0.776,0.751938,0.776,0.248062,0.76378,0.671875,1.154977,0.631084
387,113,128,140,0.477612,0.774,0.751456,0.774,0.248544,0.762562,0.670573,1.154237,0.635975
387,113,127,141,0.473881,0.774,0.752918,0.774,0.247082,0.763314,0.669271,1.156482,0.638788
387,113,126,142,0.470149,0.774,0.754386,0.774,0.245614,0.764067,0.667969,1.158737,0.639389
386,114,126,142,0.470149,0.772,0.753906,0.772,0.246094,0.762846,0.666667,1.158,0.645109
386,114,125,143,0.466418,0.772,0.755382,0.772,0.244618,0.7636,0.665365,1.160266,0.645914
386,114,124,144,0.462687,0.772,0.756863,0.772,0.243137,0.764356,0.664063,1.162541,0.648286
385,115,124,144,0.462687,0.77,0.756385,0.77,0.243615,0.763132,0.66276,1.161807,0.648401
384,116,124,144,0.462687,0.768,0.755906,0.768,0.244094,0.761905,0.661458,1.161071,0.648519
383,117,124,144,0.462687,0.766,0.755424,0.766,0.244576,0.760675,0.660156,1.160331,0.651087
383,117,123,145,0.458955,0.766,0.756917,0.766,0.243083,0.761431,0.658854,1.162625,0.66184
383,117,122,146,0.455224,0.766,0.758416,0.766,0.241584,0.762189,0.657552,1.164927,0.663436
