'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
148,84,22,114,0.161765,0.637931,0.870588,0.637931,0.129412,0.736318,0.461957,1.380933,0.990121
147,85,22,114,0.161765,0.633621,0.869822,0.633621,0.130178,0.733167,0.459239,1.379718,0.99026
146,86,22,114,0.161765,0.62931,0.869048,0.62931,0.130952,0.73,0.456522,1.378489,0.990819
146,86,21,115,0.154412,0.62931,0.874251,0.62931,0.125749,0.73183,0.453804,1.386744,0.991373
145,87,21,115,0.154412,0.625,0.873494,0.625,0.126506,0.728643,0.451087,1.385542,0.991445
144,88,21,115,0.154412,0.62069,0.872727,0.62069,0.127273,0.725441,0.44837,1.384326,0.992204
143,89,21,115,0.154412,0.616379,0.871951,0.616379,0.128049,0.722222,0.445652,1.383095,0.993209
142,90,21,115,0.154412,0.612069,0.871166,0.612069,0.128834,0.718987,0.442935,1.381849,0.993476
141,91,21,115,0.154412,0.607759,0.87037,0.607759,0.12963,0.715736,0.440217,1.380587,0.993746
140,92,21,115,0.154412,0.603448,0.869565,0.603448,0.130435,0.712468,0.4375,1.37931,0.994073
139,93,21,115,0.154412,0.599138,0.86875,0.599138,0.13125,0.709184,0.434783,1.378017,0.994153
138,94,21,115,0.154412,0.594828,0.867925,0.594828,0.132075,0.705882,0.432065,1.376708,0.994886
137,95,21,115,0.154412,0.590517,0.867089,0.590517,0.132911,0.702564,0.429348,1.375382,0.995172
136,96,21,115,0.154412,0.586207,0.866242,0.586207,0.133758,0.699229,0.42663,1.374039,0.995909
136,96,20,116,0.147059,0.586207,0.871795,0.586207,0.128205,0.701031,0.423913,1.382847,0.996118
135,97,20,116,0.147059,0.581897,0.870968,0.581897,0.129032,0.697674,0.421196,1.381535,0.996303
134,98,20,116,0.147059,0.577586,0.87013,0.577586,0.12987,0.694301,0.418478,1.380206,0.996314
133,99,20,116,0.147059,0.573276,0.869281,0.573276,0.130719,0.690909,0.415761,1.37886,0.996369
132,100,20,116,0.147059,0.568966,0.868421,0.568966,0.131579,0.6875,0.413043,1.377495,0.996466
132,100,19,117,0.139706,0.568966,0.874172,0.568966,0.125828,0.689295,0.410326,1.386618,0.997067
131,101,19,117,0.139706,0.564655,0.873333,0.564655,0.126667,0.685864,0.407609,1.385287,0.997345
130,102,19,117,0.139706,0.560345,0.872483,0.560345,0.127517,0.682415,0.404891,1.383939,0.997617
129,103,19,117,0.139706,0.556034,0.871622,0.556034,0.128378,0.678947,0.402174,1.382572,0.997653
128,104,19,117,0.139706,0.551724,0.870748,0.551724,0.129252,0.675462,0.399457,1.381187,0.997915
128,104,18,118,0.132353,0.551724,0.876712,0.551724,0.123288,0.677249,0.396739,1.390647,0.99798
127,105,18,118,0.132353,0.547414,0.875862,0.547414,0.124138,0.67374,0.394022,1.389298,0.998181
127,105,17,119,0.125,0.547414,0.881944,0.547414,0.118056,0.675532,0.391304,1.398946,0.998313
126,106,17,119,0.125,0.543103,0.881119,0.543103,0.118881,0.672,0.388587,1.397637,0.998567
125,107,17,119,0.125,0.538793,0.880282,0.538793,0.119718,0.668449,0.38587,1.396309,0.998663
125,107,16,120,0.117647,0.538793,0.886525,0.538793,0.113475,0.670241,0.383152,1.406212,0.998707
125,107,15,121,0.110294,0.538793,0.892857,0.538793,0.107143,0.672043,0.380435,1.416256,0.99878
124,108,15,121,0.110294,0.534483,0.892086,0.534483,0.107914,0.668464,0.377717,1.415033,0.998821
124,108,14,122,0.102941,0.534483,0.898551,0.534483,0.101449,0.67027,0.375,1.425287,0.998835
124,108,13,123,0.095588,0.534483,0.905109,0.534483,0.094891,0.672087,0.372283,1.435691,0.998837
123,109,13,123,0.095588,0.530172,0.904412,0.530172,0.095588,0.668478,0.369565,1.434584,0.998941
123,109,12,124,0.088235,0.530172,0.911111,0.530172,0.088889,0.6703,0.366848,1.445211,0.998982
122,110,12,124,0.088235,0.525862,0.910448,0.525862,0.089552,0.666667,0.36413,1.444159,0.999129
121,111,12,124,0.088235,0.521552,0.909774,0.521552,0.090226,0.663014,0.361413,1.44309,0.999141
120,112,12,124,0.088235,0.517241,0.909091,0.517241,0.090909,0.659341,0.358696,1.442006,0.999199
119,113,12,124,0.088235,0.512931,0.908397,0.512931,0.091603,0.655647,0.355978,1.440906,0.999264
118,114,12,124,0.088235,0.508621,0.907692,0.508621,0.092308,0.651934,0.353261,1.439788,0.999281
118,114,11,125,0.080882,0.508621,0.914729,0.508621,0.085271,0.65374,0.350543,1.450949,0.999301
117,115,11,125,0.080882,0.50431,0.914063,0.50431,0.085938,0.65,0.347826,1.449892,0.99933
116,116,11,125,0.080882,0.5,0.913386,0.5,0.086614,0.64624,0.345109,1.448819,0.999375
115,117,11,125,0.080882,0.49569,0.912698,0.49569,0.087302,0.642458,0.342391,1.447729,0.999486
114,118,11,125,0.080882,0.491379,0.912,0.491379,0.088,0.638655,0.339674,1.446621,0.999574
114,118,10,126,0.073529,0.491379,0.919355,0.491379,0.080645,0.640449,0.336957,1.458287,0.999583
113,119,10,126,0.073529,0.487069,0.918699,0.487069,0.081301,0.63662,0.334239,1.457247,0.999593
